cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-243,CV-243 — Declaração de Domingos José de Almeida sobre Domingos José de Silveira Filho,Domingos José de Almeida,,,,,,,,,Antônio Carlos de Soveral|https://carlamenegat.github.io/VarelaDigital/person/antonio_carlos_soveral|Major Antônio Carlos de Soveral;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Domingos José de Silveira Filho|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_silveira_filho,4.º Corpo da 1.ª Brigada|https://carlamenegat.github.io/VarelaDigital/org/quarto_corpo_1brigada|4.º Corpo da 1ª Brigada;3.ª Companhia do Esquadrão de Pelotas|https://carlamenegat.github.io/VarelaDigital/org/terceira_cia_esquadrao_pelotas|3ª Companhia do Esquadrão de Pelotas,Piratini|https://www.geonames.org/3453524/piratini.html;Estado Oriental|https://www.geonames.org/3439705/oriental-republic-of-uruguay.html|Cisplatina§Republica Oriental do Uruguai§Uruguay,,1837-01-04;1838-05-30;1978;2025-09-15;2026-01-08,CV-243.xml
CV-244,Carta CV-244 – Domingos José de Almeida para Quincoze,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Quincoze,https://carlamenegat.github.io/VarelaDigital/person/quincoze,1838-07-18,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Forte Gatto|https://carlamenegat.github.io/VarelaDigital/person/forte_gatto;Carlos Fernandez de Quincoze|https://carlamenegat.github.io/VarelaDigital/person/quincoze|Quincoze,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-07-18;1978;2025-09-15;2026-01-08,CV-244.xml
CV-245,Carta CV-245 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1838-07-26,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,José Rodrigues Chaves|https://carlamenegat.github.io/VarelaDigital/person/jose_rodrigues_chaves,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-07-26;1978;2025-09-15;2026-01-08,CV-245.xml
CV-246,Ofício CV-246 – Domingos José de Almeida para Joaquim dos Santos Prado Lima,Domingos José de Almeida,,,,1838-07-26,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Joaquim dos Santos Prado Lima|https://www.wikidata.org/wiki/Q10307510;José Antônio da Silva|https://carlamenegat.github.io/VarelaDigital/person/jose_antonio_silva,Fazendas Nacionais|https://carlamenegat.github.io/VarelaDigital/org/fazendas_nacionais;Secretaria de Estado dos Negócios da Fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria da Fazenda,Alegrete|https://www.geonames.org/3472638/alegrete.html;Missões|https://www.geonames.org/3448457/sao-miguel-das-missoes.html;Piratini|https://www.geonames.org/3453524/piratini.html,,1838-07-26;1978;2025-09-15;2026-01-08,CV-246.xml
CV-247,Circular CV-247 – Secretaria do Interior sobre instalação de escolas,Domingos José de Almeida,,,,1838-08-01,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073,Câmara de Alegrete|https://carlamenegat.github.io/VarelaDigital/org/camara_alegrete;Secretaria de Estado dos Negócios do Interior|https://carlamenegat.github.io/VarelaDigital/org/secretaria_interior|Secretaria do Interior,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-08-01;1978;2025-09-15;2026-01-08,CV-247.xml
CV-248,Carta CV-248 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1838-08-22,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Bernardina Barcelos de Almeida|https://www.wikidata.org/wiki/Q136892558|Bernardina;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;João José Damasceno|https://carlamenegat.github.io/VarelaDigital/person/joao_jose_damasceno|Damasceno,,Bom Retiro|;Piratini|https://www.geonames.org/3453524/piratini.html;Rio Pardo|https://www.geonames.org/3451102/rio-pardo.html,,1838-08-22;1978;2025-09-15;2026-01-08,CV-248.xml
CV-249,Ofício CV-249 – Domingos José de Almeida para Inácio José de Oliveira Guimarães,Domingos José de Almeida,,,,1838-08-25,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,D. Ana Joaquina da Silva Santos|https://carlamenegat.github.io/VarelaDigital/person/ana_joaquina_santos;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Guiomar Maria Soares|https://carlamenegat.github.io/VarelaDigital/person/guiomar_maria_soares|D. Guiomar Maria Soares;Inácio José de Oliveira Guimarães|https://www.wikidata.org/wiki/Q10303358;Joaquim Vieira Braga|https://carlamenegat.github.io/VarelaDigital/person/joaquim_braga;Júlio César Centeno|https://carlamenegat.github.io/VarelaDigital/person/julio_centeno,Ministério da Fazenda|https://carlamenegat.github.io/VarelaDigital/org/ministerio_fazenda;Secretaria de Estado dos Negócios da Fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria da Fazenda,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-08-25;1838-08-30;1978;2025-09-15;2026-01-08,CV-249.xml
CV-25,Carta CV-25 – Antônio José de Abreu para Afonso José de Almeida Corte Real,Antônio José de Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_abreu,Afonso José de Almeida Corte Real,https://carlamenegat.github.io/VarelaDigital/person/afonso_jose_corte_real,1837-11-20,,,,,Afonso José de Almeida Corte Real|https://www.wikidata.org/wiki/Q10310732|José de Almeida Corte Real;Antônio José Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_abreu|Antônio José de Abreu;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Gaspar Borges|https://carlamenegat.github.io/VarelaDigital/person/gaspar_borges;Jaime Legris|https://carlamenegat.github.io/VarelaDigital/person/jaime_legris;José Carlos Pinto|https://carlamenegat.github.io/VarelaDigital/person/jose_carlos_pinto;Onofre Pires da Silveira Canto|https://www.wikidata.org/wiki/Q10341040|Coronel Onofre,,,,1837-11-20;1978;2025-06-21;2025-11-25,CV-25.xml
CV-250,Carta CV-250 – Domingos José de Almeida para o Presidente do Estado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves,1838-08-27,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|B. G. Silva§Silva;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;Madruga|https://carlamenegat.github.io/VarelaDigital/person/madruga|Manuel Madruga,,Capela das Dores|https://www.geonames.org/6318661/sentinela-do-sul.html|Distrito das Dores§Dores;Piratini|https://www.geonames.org/3453524/piratini.html,,1838-08-27;1978;2025-09-15;2026-01-08,CV-250.xml
CV-251,Carta CV-251 – Domingos José de Almeida para Vasco Madruga de Bitancurt,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Vasco Madruga de Bitancurt,https://carlamenegat.github.io/VarelaDigital/person/vasco_madruga_bitancurt,1838-08-28,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Vasco Madruga de Bitancurt|https://carlamenegat.github.io/VarelaDigital/person/vasco_madruga_bitancurt,,Erval|https://www.geonames.org/3461679/herval.html|Herval;Piratini|https://www.geonames.org/3453524/piratini.html,,1838-07-08;1838-08-28;1978;2025-09-15;2026-01-08,CV-251.xml
CV-252,Carta CV-252 – Domingos José de Almeida e Bento Gonçalves da Silva,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves,,,,,,Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|B. G. Silva;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;Félix da Cunha|https://viaf.org/viaf/23627851|Félix,,,,1978;2025-09-18;2026-01-09,CV-252.xml
CV-253,Carta CV-253 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1838-09-03,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Bernardina Barcelos de Almeida|https://www.wikidata.org/wiki/Q136892558;Carlota|https://carlamenegat.github.io/VarelaDigital/person/carlota;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;Fructuoso Rivera|https://www.wikidata.org/wiki/Q467976|José Fructuoso Rivera§Don Frutos§Fructo;João Rodrigues Barcelos|https://carlamenegat.github.io/VarelaDigital/person/joao_barcelos|João;José Mariano de Matos|https://www.wikidata.org/wiki/Q10310051;José Rodrigues Chaves|https://carlamenegat.github.io/VarelaDigital/person/jose_rodrigues_chaves|Chaves;Manuel Campis|https://carlamenegat.github.io/VarelaDigital/person/manuel_campis;Manuel Oribe|https://www.wikidata.org/wiki/Q467987|Manuel Ceferino Oribe y Viana§Ramirez,Exército Republicano Rio-Grandense|https://carlamenegat.github.io/VarelaDigital/org/exercito_farroupilha|Exército Republicano Rio-grandense§Exército Farroupilha§Exército,Montevideo|https://www.geonames.org/3441575/montevideo.html|Montevidéu;Paisandú|https://www.geonames.org/3441243/paysandu.html|Paysandú§Sandú;Piratini|https://www.geonames.org/3453524/piratini.html,,1838-09-03;1978;2025-09-15;2025-09-18;2026-01-08,CV-253.xml
CV-254,Ofício CV-254 – Domingos José de Almeida sobre assinaturas de jornal oficial,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,,,1838-09-04,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Luís Rossetti|https://www.wikidata.org/wiki/Q10320514|Luigi Rossetti,"Exército Republicano Rio-Grandense|https://carlamenegat.github.io/VarelaDigital/org/exercito_farroupilha|Exército Republicano Rio-grandense§Exército Farroupilha§Exército Republicano;O Povo|https://www.wikidata.org/wiki/Q10339599|Povo§Jornal político, literário e ministerial da República Riograndense§jornal",Piratini|https://www.geonames.org/3453524/piratini.html,,1837-09-04;1837-09-10;1838-09-04;1978;2025-09-18;2026-01-08,CV-254.xml
CV-255,Carta CV-255 – Domingos José de Almeida para Bernardina Barcelos de Almeida,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bernardina Barcelos de Almeida,https://carlamenegat.github.io/VarelaDigital/person/bernardina_barcelos_almeida,1838-09-17,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Bernardina Barcelos de Almeida|https://www.wikidata.org/wiki/Q136892558;Bruto|https://carlamenegat.github.io/VarelaDigital/person/bruto_almeida;Carlota|https://carlamenegat.github.io/VarelaDigital/person/carlota;Catraio|https://carlamenegat.github.io/VarelaDigital/person/catraio;D. Custódia|https://carlamenegat.github.io/VarelaDigital/person/custodia_almeida|Custódia;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida,,Bom Retiro|;Piratini|https://www.geonames.org/3453524/piratini.html,,1838-09-17;1978;2025-09-15;2025-09-18;2026-01-08,CV-255.xml
CV-256,Carta CV-256 – Domingos José de Almeida ao Presidente do Estado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves,1838-09-20,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Araújo|https://carlamenegat.github.io/VarelaDigital/person/araujo;Bento Gonçalves da Silva|https://www.wikidata.org/wiki/Q1789375|B. G. Silva;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;João Manuel de Lima e Silva|https://www.wikidata.org/wiki/Q10311815|General Lima;João dos Santos Quimindá|https://carlamenegat.github.io/VarelaDigital/person/joao_santos_quiminda|Quimindá,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-09-20;1978;2025-09-15;2025-09-18;2026-01-08,CV-256.xml
CV-257,Carta CV-257 – Encaminhamento de circular sobre exportação ilegal de gado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Serafim dos Anjos França,https://carlamenegat.github.io/VarelaDigital/person/serafim_dos_anjos_franca,1838-10-05,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Antônio Francisco dos Reis|https://carlamenegat.github.io/VarelaDigital/person/antonio_francisco_reis|O Escriturário Antônio Francisco dos Reis;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Serafim dos Anjos França|https://carlamenegat.github.io/VarelaDigital/person/serafim_dos_anjos_franca;V. S. da Cunha Filho|https://carlamenegat.github.io/VarelaDigital/person/v_s_cunha_filho|V. S.Vossa Senhoria da Cunha Filho,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-10-05;1978;2025-09-15;2025-09-18;2026-01-08,CV-257.xml
CV-258,Circular CV-258 – Apreensão e venda de couros exportados sem guia,Domingos José de Almeida,,,,1838-10-05,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-10-05;1978;2025-09-15;2025-09-18;2026-01-08,CV-258.xml
CV-259,Ofício CV-259 — Sobre os efeitos apresados na sumaca “Mineira”,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Destinatário não explicitado na transcrição impressa,,1838-10-18,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Antônia Gonçalves da Silva|https://carlamenegat.github.io/VarelaDigital/person/antonia_gonçalves_silva|D. Antônia;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Francisco Antônio Machado|https://carlamenegat.github.io/VarelaDigital/person/francisco_antonio_machado;Manuel da Silva Pacheco|https://carlamenegat.github.io/VarelaDigital/person/manuel_silva_pacheco,,Barra do Camaquã|https://www.geonames.org/3463760/estrela.html|Barra de Camaquã;Piratini|https://www.geonames.org/3453524/piratini.html;São João Batista|https://www.geonames.org/13029720/sao-joao-batista.html|São João,,1838-10-18;1978;2025-09-15;2025-09-18;2026-01-08,CV-259.xml
CV-26,Carta CV-26 – Antônio José de Abreu para Domingos José de Almeida,Antônio José de Abreu,https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_abreu,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,1840-04-21,,,,,Antônio José Abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_abreu|Amigo muito antigo e obrigadoAntônio José de Abreu;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073,,,,1840-04-21;1840-04-30;1978;2025-06-21;2025-11-25,CV-26.xml
CV-260,Ofício CV-260 — Entrega de couros de munício,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,João Antônio de Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1838-10-18,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Joaquim Pereira Fagundes|https://carlamenegat.github.io/VarelaDigital/person/joaquim_pereira_fagundes,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-10-18;1978;2025-09-15;2025-09-18;2026-01-08,CV-260.xml
CV-261,Carta CV-261 – Pedido de recursos a Dom Carlos Fernandez de Quincoze,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Dom Carlos Fernandez de Quincoze,https://carlamenegat.github.io/VarelaDigital/person/quincoze,1838-10-21,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;Carlos Fernandez de Quincoze|https://carlamenegat.github.io/VarelaDigital/person/quincoze|Quincoze,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-10-21;1978;2025-09-18,CV-261.xml
CV-262,Carta CV-262 – Empréstimo registrado em nome de Quincoze,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Carlos Fernandez de Quincoze,https://carlamenegat.github.io/VarelaDigital/person/quincoze,1838-10-21,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073|Almeida;Carlos Fernandez de Quincoze|https://carlamenegat.github.io/VarelaDigital/person/quincoze|Quincoze,,Piratini|https://www.geonames.org/3453524/piratini.html,,1838-10-21;1978;2025-09-19;2026-01-10,CV-262.xml
CV-263,Carta CV-263 – Envio de Antônio José Bonilha para transporte de farinha,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Inácio José de Oliveira Guimarães,https://carlamenegat.github.io/VarelaDigital/person/inacio_guimaraes,1838-10-26,Piratini,https://www.geonames.org/3453524/piratini.html,-31.4474,-53.0963,Antônio José Bonilha|https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_bonilha;Domingos José de Almeida|https://www.wikidata.org/wiki/Q10268073;Inácio José de Oliveira Guimarães|https://www.wikidata.org/wiki/Q10303358,Ministério da Fazenda|https://carlamenegat.github.io/VarelaDigital/org/ministerio_fazenda;Secretaria de Estado dos Negócios da Fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria da Fazenda,Piratini|https://www.geonames.org/3453524/piratini.html;São Lourenço|https://www.geonames.org/3448596/sao-lourenco-do-sul.html|Boqueirão§São Lourenço do Sul,,1838-10-06;1838-10-26;1838-11-01;1978;2025-09-19;2026-01-10,CV-263.xml
