cv_id,subject,author_name,author_uri,recipient_name,recipient_uri,date,place_label,place_uri,lat,long,mentioned_people,mentioned_orgs,mentioned_places,mentioned_events,mentioned_dates,text_file
CV-280,Carta CV-280 – Sobre remessa de cavalos ao exército,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Coronel João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-01-10,Piratini,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;fidencio_machado|https://carlamenegat.github.io/VarelaDigital/person/fidencio_machado|Fidêncio Machado;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira,divisao_direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita;secretaria_fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria da Fazenda,piratini||Piratini,,1839-01-08;1839-01-10;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-280.xml
CV-281,Ofício CV-281 – Sobre ordens transmitidas e compras de fazendas,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Coronel João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-01-19,Piratini,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida§Domingos José de Almeida;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;joaquim_faria_correa|https://carlamenegat.github.io/VarelaDigital/person/joaquim_faria_correa|Faria;joaquim_gomes_araujo|https://carlamenegat.github.io/VarelaDigital/person/joaquim_gomes_araujo|Capitão Joaquim Gomes de Araújo;rafael_teixeira_marins|https://carlamenegat.github.io/VarelaDigital/person/rafael_teixeira_marins|Rafael Teixeira Marins,divisao_direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita;secretaria_fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria dos Negócios da Fazenda,alegrete||Alegrete;piratini||Piratini,,1839-01-14;1839-01-15;1839-01-19;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-281.xml
CV-282,Carta CV-282 – Sobre o Manifesto do Câmara e requerimento anexo,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves,1839-01-19,Piratini,,,,bento_goncalves|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves|B. G. Silva;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;jose_joaquim_silva_maia|https://carlamenegat.github.io/VarelaDigital/person/jose_joaquim_silva_maia|Maia;sa_brito|https://carlamenegat.github.io/VarelaDigital/person/sa_brito|Sá Brito,,piratini||Piratini,,1839-01-19;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-282.xml
CV-283,Carta CV-283 – Sobre o mestre de primeiras letras de São Gabriel,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,,,1839-01-19,Piratini,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida,,piratini||Piratini;sao_gabriel||São Gabriel,,1839-01-19;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-283.xml
CV-284,Carta CV-284 – Entrega de gado para pagamento a Ramírez,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Joaquim dos Santos Prado Lima,https://carlamenegat.github.io/VarelaDigital/person/joaquim_prado_lima,1839-01-22,Piratini,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;jacinto_guedes|https://carlamenegat.github.io/VarelaDigital/person/jacinto_guedes|Tenente-coronel Guedes;joao_pedro_ramirez|https://carlamenegat.github.io/VarelaDigital/person/joao_pedro_ramirez|João Pedro Ramirez§Ramirez;joaquim_prado_lima|https://carlamenegat.github.io/VarelaDigital/person/joaquim_prado_lima|Joaquim dos Santos Prado Lima,secretaria_fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria dos Negócios da Fazenda,alegrete||Alegrete;piratini||Piratini,,1839-01-22;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-284.xml
CV-285,Contrato – CV-285,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,,,1839-01-26,Piratini,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida§Domingos José de Almeida;jeronimo_teixeira_almeida|https://carlamenegat.github.io/VarelaDigital/person/jeronimo_teixeira_almeida|Jerônimo§Jerônimo Teixeira de Almeida;robert_bisley|https://carlamenegat.github.io/VarelaDigital/person/robert_bisley|Capitão Roberto§Capitão Roberto Bisley§Capitão Roberto G. Bisley§Roberto G. Bisley,,montevideo||Montevidéu;mostardas||Mostardas;piratini||Piratini;rio_grande_barra||Rio Grande,,1839-01-26;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-285.xml
CV-286,Ofício CV-286 - Entrega de gados ao Estado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Coronel João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-01-28,Piratini,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|Coronel João Antônio da Silveira;joaquim_faria_correa|https://carlamenegat.github.io/VarelaDigital/person/joaquim_faria_correa|Faria§Major Faria;rafael_teixeira_marins|https://carlamenegat.github.io/VarelaDigital/person/rafael_teixeira_marins|Rafael Teixeira Marins,,piratini||Secretaria de Estado dos Negócios da Fazenda em Piratini,,1839-01-28;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-286.xml
CV-287,Carta CV-287 – Domingos José de Almeida para Joaquim dos Santos Prado Lima,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Joaquim dos Santos Prado Lima,https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima,1839-02-11,Piratini,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida§Domingos José de Almeida;joaquim_santos_prado_lima|https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima|Joaquim dos Santos Prado Lima;napoleone_castellini|https://carlamenegat.github.io/VarelaDigital/person/napoleone_castellini|Napoleone Castellini;natalio_rusca|https://carlamenegat.github.io/VarelaDigital/person/natalio_rusca|Natálio Rusca,ministerio_fazenda|https://carlamenegat.github.io/VarelaDigital/org/ministerio_fazenda|Ministério da Fazenda;secretaria_fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria da Fazenda,alegrete||Alegrete;montevideo||Montevidéu;piratini||Piratini,,#1839-02-11;1839-02-11;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-287.xml
CV-288a,Carta CV-288 – Domingos José de Almeida e Bento Gonçalves da Silva para o Presidente do Estado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves_silva,1839-02-25,,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida,,sao_gabriel||São Gabriel,,1839-02-25;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-288.xml
CV-289,Carta Reservada CV-289 – Domingos José de Almeida para João Antônio da Silveira,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,João Antônio da Silveira,https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira,1839-02-28,Caçapava,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida;joao_antonio_silveira|https://carlamenegat.github.io/VarelaDigital/person/joao_antonio_silveira|João Antônio da Silveira;manuel_jose_ferreira|https://carlamenegat.github.io/VarelaDigital/person/manuel_jose_ferreira|Manuel José Ferreira,divisao_direita|https://carlamenegat.github.io/VarelaDigital/org/divisao_direita|Divisão da Direita;secretaria_justica|https://carlamenegat.github.io/VarelaDigital/org/secretaria_justica|Secretaria de Estado dos Negócios da Justiça,cacapava||Caçapava,,1839-02-28;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-289.xml
CV-29,CV-29 — Recurso administrativo de Antônio José de Abreu,Antônio José de Abreu,,,,1841-10-02,Piratini,,,,antonio_jose_abreu|https://carlamenegat.github.io/VarelaDigital/person/antonio_jose_abreu|Antônio José de Abreu;jose_augusto_ledek|https://carlamenegat.github.io/VarelaDigital/person/jose_augusto_ledek|José Augusto Ledek,,piratini||Piratini,,1841-10-02;1978;2025-06-22;2025-11-26,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-29.xml
CV-290,Ofício CV-290 – Recrutamento de potros e mulas,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Antônio da Silva Jardim,https://carlamenegat.github.io/VarelaDigital/person/antonio_silva_jardim,1839-03-01,Caçapava,,,,antonio_silva_jardim|https://carlamenegat.github.io/VarelaDigital/person/antonio_silva_jardim|Antônio da Silva Jardim;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Domingos José de Almeida,secretaria_fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria do Estado dos Negócios da Fazenda,cacapava||Caçapava,,1836-11-11;1839-03-01;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-290.xml
CV-291,Ofício CV-291 – Secretaria de Estado dos Negócios do Interior para a Câmara Municipal de Alegrete,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,,,1839-03-08,Caçapava,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida§Domingos José de Almeida,camara_alegrete|https://carlamenegat.github.io/VarelaDigital/org/camara_alegrete|Câmara Municipal da vila de Alegrete§Câmara Municipal de Alegrete;ministerio_interior|https://carlamenegat.github.io/VarelaDigital/org/ministerio_interior|Ministério do Interior;secretaria_interior|https://carlamenegat.github.io/VarelaDigital/org/secretaria_interior|Secretaria de Estado dos Negócios do Interior,cacapava||Caçapava,,1839-03-08;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-291.xml
CV-292,Carta CV-292 – Domingos José de Almeida para Joaquim dos Santos Prado Lima,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Joaquim dos Santos Prado Lima,https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima,1839-03-15,Caçapava,,,,antonio_manuel_correia_camara|https://carlamenegat.github.io/VarelaDigital/person/antonio_manuel_correia_camara|Antônio Manuel Correia da Câmara;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida§Domingos José de Almeida;joaquim_santos_prado_lima|https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima|Joaquim dos Santos Prado Lima,ministerio_fazenda|https://carlamenegat.github.io/VarelaDigital/org/ministerio_fazenda|Ministério da Fazenda;secretaria_fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria da Fazenda,alegrete||Alegrete;cacapava||Caçapava;sao_borja||São Borja,,1839-03-15;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-292.xml
CV-293,Carta CV-293 – Domingos José de Almeida para Joaquim dos Santos Prado Lima,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Joaquim dos Santos Prado Lima,https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima,1839-03-19,Caçapava,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida§Domingos José de Almeida;joaquim_santos_prado_lima|https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima|Joaquim dos Santos Prado Lima§Prado,,alegrete||Alegrete;montevideo||Montevidéu,,1839-03-19;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-293.xml
CV-294a,Carta CV-294 – Domingos José de Almeida e Bento Gonçalves da Silva para o Presidente do Estado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves_silva,1839-03-20,,,,,bento_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves_silva|B. G. Silva;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;jose_leandro|https://carlamenegat.github.io/VarelaDigital/person/jose_leandro|José Leandro§Leandro,,,,1839-03-20;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-294.xml
CV-295,Carta CV-295 – Domingos José de Almeida para Joaquim dos Santos Prado Lima,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Joaquim dos Santos Prado Lima,https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima,1839-03-23,Caçapava,,,,domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida.§Domingos José de Almeida;joaquim_jose_silva|https://carlamenegat.github.io/VarelaDigital/person/joaquim_jose_silva|Joaquim José da Silva;joaquim_santos_prado_lima|https://carlamenegat.github.io/VarelaDigital/person/joaquim_santos_prado_lima|Joaquim dos Santos Prado Lima;napoleone_castellini|https://carlamenegat.github.io/VarelaDigital/person/napoleone_castellini|Napoleone Castellini;rolino_pereira_barros|https://carlamenegat.github.io/VarelaDigital/person/rolino_pereira_barros|Rolino Pereira de Barros,secretaria_fazenda|https://carlamenegat.github.io/VarelaDigital/org/secretaria_fazenda|Secretaria dos Negócios da Fazenda;tesouro|https://carlamenegat.github.io/VarelaDigital/org/tesouro|Tesouro Público Nacional,alegrete||Alegrete;cacapava||Caçapava,,1839-03-23;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-295.xml
CV-296a,Carta CV-296 – Domingos José de Almeida e Bento Gonçalves da Silva para o Presidente do Estado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves_silva,1839-03-27,,,,,bento_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves_silva|B. G. Silva;domingos_crescencio_carvalho|https://carlamenegat.github.io/VarelaDigital/person/domingos_crescencio_carvalho|Coronel Crescêncio;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;joao_bonifacio|https://carlamenegat.github.io/VarelaDigital/person/joao_bonifacio|João Bonifácio,,sao_goncalo||São Gonçalo,,1839-03-27;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-296.xml
CV-297a,Carta CV-297 – Domingos José de Almeida e Bento Gonçalves da Silva para o Presidente do Estado,Domingos José de Almeida,https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida,Bento Gonçalves da Silva,https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves_silva,1839-03-31,Piratini,,,,assis|https://carlamenegat.github.io/VarelaDigital/person/assis|Assis;bento_goncalves_silva|https://carlamenegat.github.io/VarelaDigital/person/bento_goncalves_silva|B. G. Silva;deal|https://carlamenegat.github.io/VarelaDigital/person/deal|Deal;domingos_jose_almeida|https://carlamenegat.github.io/VarelaDigital/person/domingos_jose_almeida|Almeida;dr_bocquin|https://carlamenegat.github.io/VarelaDigital/person/dr_bocquin|Dr. Bocquin;fructuoso_rivera|https://carlamenegat.github.io/VarelaDigital/person/fructuoso_rivera|Fructo;re|https://carlamenegat.github.io/VarelaDigital/person/re|Ré;zambeccari|https://carlamenegat.github.io/VarelaDigital/person/zambeccari|Zambeccari,,montevideo||Montevidéu;piratini||Piratini,,1839-03-31;1978;2025-09-19;2025-09-22;2026-01-12,/Users/carlamenegat/Documents/GitHub/Untitled/VarelaDigital/data/documents_XML/CV-297.xml
